customer_id,age,gender,city,plan_id
C07619,50,Female,Lubumbashi,2
C07620,35,Male,Kisangani,1
C07621,24,Male,Likasi,1
C07622,18,Male,Kananga,3
C07623,50,Male,Kananga,2
C07624,18,Female,Kisangani,1
C07625,41,Male,Kananga,2
C07626,21,Female,Lubumbashi,1
C07627,21,Male,Mbuji-Mayi,1
C07628,35,Male,Goma,2
C07629,44,Female,Bukavu,1
C07630,60,Female,Kolwezi,4
C07631,49,Female,Likasi,1
C07632,50,Male,Lubumbashi,3
C07633,45,Male,Kinshasa,3
C07634,59,Female,Matadi,4
C07635,58,Female,Matadi,2
C07636,53,Male,Likasi,3
C07637,23,Female,Lubumbashi,4
C07638,33,Female,Kisangani,1
C07639,51,Male,Goma,2
C07640,40,Female,Kisangani,1
C07641,67,Male,Kisangani,2
C07642,59,Male,Kinshasa,2
C07643,41,Male,Kananga,1
C07644,66,Female,Matadi,3
C07645,30,Female,Kolwezi,1
C07646,35,Female,Kolwezi,3
C07647,30,Female,Goma,1
C07648,66,Male,Matadi,2
C07649,54,Male,Kinshasa,1
C07650,60,Female,Likasi,1
C07651,56,Female,Lubumbashi,3
C07652,59,Female,Kisangani,1
C07653,34,Female,Kisangani,2
C07654,32,Male,Bukavu,4
C07655,35,Female,Likasi,1
C07656,40,Male,Bukavu,3
C07657,68,Female,Bukavu,1
C07658,47,Female,Kananga,1
C07659,51,Female,Kolwezi,1
C07660,21,Male,Bukavu,4
C07661,20,Female,Kisangani,1
C07662,24,Male,Matadi,3
C07663,35,Male,Matadi,4
C07664,59,Female,Kananga,1
C07665,24,Male,Matadi,2
C07666,57,Male,Kisangani,3
C07667,23,Male,Kolwezi,1
C07668,39,Female,Kolwezi,1
C07669,18,Male,Kolwezi,2
C07670,21,Male,Lubumbashi,3
C07671,63,Female,Likasi,3
C07672,66,Female,Lubumbashi,1
C07673,69,Male,Lubumbashi,1
C07674,67,Male,Lubumbashi,4
C07675,60,Male,Matadi,1
C07676,46,Male,Mbuji-Mayi,3
C07677,38,Female,Matadi,1
C07678,43,Female,Mbuji-Mayi,3
C07679,31,Male,Matadi,4
C07680,26,Female,Kisangani,1
C07681,64,Male,Likasi,1
C07682,29,Female,Kinshasa,2
C07683,59,Female,Kinshasa,1
C07684,68,Male,Lubumbashi,2
C07685,68,Male,Kinshasa,2
C07686,23,Male,Likasi,1
C07687,37,Male,Likasi,1
C07688,41,Female,Goma,3
C07689,44,Female,Kananga,2
C07690,55,Male,Likasi,1
C07691,25,Female,Kananga,2
C07692,18,Female,Kinshasa,3
C07693,66,Male,Kananga,2
C07694,66,Male,Mbuji-Mayi,1
C07695,41,Female,Kisangani,1
C07696,64,Male,Kananga,3
C07697,24,Male,Kisangani,3
C07698,36,Female,Lubumbashi,2
C07699,39,Female,Kinshasa,1
C07700,52,Male,Kisangani,2
C07701,47,Female,Bukavu,3
C07702,46,Male,Lubumbashi,1
C07703,39,Male,Kisangani,1
C07704,28,Female,Goma,2
C07705,37,Female,Kananga,3
C07706,46,Male,Goma,1
C07707,68,Male,Likasi,2
C07708,58,Male,Mbuji-Mayi,2
C07709,59,Female,Lubumbashi,2
C07710,51,Male,Kolwezi,2
C07711,18,Female,Kolwezi,2
C07712,48,Male,Kisangani,1
C07713,47,Female,Kananga,1
C07714,65,Male,Kinshasa,2
C07715,35,Female,Kolwezi,1
C07716,34,Male,Kinshasa,2
C07717,55,Male,Kolwezi,2
C07718,31,Male,Lubumbashi,1
C07719,40,Male,Kolwezi,2
C07720,42,Female,Likasi,2
C07721,32,Female,Matadi,1
C07722,63,Female,Kisangani,2
C07723,39,Female,Mbuji-Mayi,4
C07724,20,Female,Kolwezi,2
C07725,36,Male,Kananga,2
C07726,61,Female,Mbuji-Mayi,1
C07727,51,Female,Kinshasa,1
C07728,52,Female,Goma,1
C07729,67,Female,Likasi,3
C07730,18,Male,Bukavu,1
C07731,69,Male,Bukavu,1
C07732,38,Male,Mbuji-Mayi,3
C07733,46,Male,Goma,1
C07734,23,Female,Kananga,1
C07735,54,Female,Mbuji-Mayi,2
C07736,18,Male,Kinshasa,1
C07737,68,Male,Lubumbashi,2
C07738,18,Female,Mbuji-Mayi,1
C07739,44,Female,Bukavu,1
C07740,38,Male,Matadi,3
C07741,33,Male,Bukavu,3
C07742,61,Male,Goma,3
C07743,57,Male,Kinshasa,3
C07744,43,Female,Kananga,2
C07745,33,Female,Likasi,2
C07746,45,Female,Kisangani,2
C07747,18,Male,Matadi,3
C07748,53,Female,Likasi,2
C07749,27,Female,Mbuji-Mayi,1
C07750,60,Male,Matadi,3
C07751,34,Male,Goma,3
C07752,40,Male,Kinshasa,3
C07753,24,Male,Kananga,1
C07754,61,Male,Likasi,1
C07755,24,Male,Mbuji-Mayi,1
C07756,61,Female,Kinshasa,2
C07757,32,Female,Mbuji-Mayi,1
C07758,51,Female,Kananga,1
C07759,63,Female,Likasi,1
C07760,62,Female,Mbuji-Mayi,1
C07761,21,Female,Kinshasa,3
C07762,31,Male,Mbuji-Mayi,3
C07763,31,Male,Likasi,1
C07764,33,Male,Kinshasa,2
C07765,24,Female,Goma,1
C07766,49,Female,Lubumbashi,1
C07767,36,Male,Kinshasa,3
C07768,19,Male,Matadi,3
C07769,27,Male,Lubumbashi,3
C07770,67,Male,Mbuji-Mayi,2
C07771,34,Male,Likasi,3
C07772,54,Female,Kinshasa,1
C07773,29,Female,Likasi,1
C07774,23,Female,Kinshasa,1
C07775,39,Male,Likasi,3
C07776,49,Female,Matadi,1
C07777,58,Male,Kisangani,1
C07778,37,Female,Lubumbashi,2
C07779,18,Male,Lubumbashi,1
C07780,64,Male,Kinshasa,1
C07781,23,Female,Mbuji-Mayi,1
C07782,36,Female,Kananga,1
C07783,35,Female,Kananga,2
C07784,23,Female,Lubumbashi,2
C07785,62,Female,Kisangani,1
C07786,50,Male,Kananga,1
C07787,40,Female,Kolwezi,3
C07788,40,Female,Kananga,2
C07789,43,Male,Bukavu,2
C07790,30,Female,Likasi,2
C07791,24,Male,Lubumbashi,1
C07792,32,Female,Kisangani,4
C07793,61,Female,Mbuji-Mayi,2
C07794,44,Male,Kinshasa,1
C07795,43,Female,Goma,2
C07796,50,Female,Matadi,1
C07797,32,Female,Lubumbashi,1
C07798,53,Female,Kisangani,4
C07799,62,Male,Kinshasa,3
C07800,44,Male,Goma,1
C07801,22,Female,Bukavu,1
C07802,19,Female,Lubumbashi,3
C07803,50,Male,Mbuji-Mayi,1
C07804,33,Male,Matadi,2
C07805,40,Female,Goma,2
C07806,55,Male,Mbuji-Mayi,2
C07807,33,Male,Kananga,3
C07808,31,Male,Kinshasa,3
C07809,46,Male,Lubumbashi,4
C07810,43,Female,Kinshasa,1
C07811,52,Male,Goma,3
C07812,32,Female,Kolwezi,1
C07813,20,Female,Kolwezi,1
C07814,40,Male,Matadi,1
C07815,46,Female,Kananga,2
C07816,51,Female,Bukavu,1
C07817,50,Male,Kisangani,3
C07818,58,Male,Lubumbashi,2
C07819,58,Male,Lubumbashi,1
C07820,40,Female,Goma,3
C07821,24,Female,Kolwezi,3
C07822,20,Female,Likasi,2
C07823,49,Female,Bukavu,1
C07824,48,Male,Goma,3
C07825,35,Female,Bukavu,3
C07826,60,Male,Likasi,1
C07827,24,Male,Kolwezi,1
C07828,58,Male,Mbuji-Mayi,2
C07829,18,Male,Likasi,3
C07830,31,Female,Goma,1
C07831,69,Male,Kisangani,1
C07832,49,Female,Bukavu,3
C07833,23,Male,Kananga,1
C07834,56,Male,Goma,4
C07835,27,Male,Mbuji-Mayi,1
C07836,24,Female,Kisangani,2
C07837,43,Male,Kolwezi,1
C07838,51,Male,Matadi,4
C07839,47,Male,Lubumbashi,3
C07840,53,Male,Likasi,4
C07841,38,Female,Lubumbashi,2
C07842,34,Female,Goma,1
C07843,50,Male,Kolwezi,1
C07844,27,Male,Kinshasa,2
C07845,68,Female,Kisangani,2
C07846,64,Female,Kananga,4
C07847,59,Female,Lubumbashi,1
C07848,68,Male,Bukavu,3
C07849,29,Female,Mbuji-Mayi,4
C07850,33,Male,Lubumbashi,1
C07851,58,Female,Goma,3
C07852,49,Female,Kisangani,2
C07853,32,Male,Kisangani,3
C07854,44,Female,Likasi,1
C07855,45,Male,Kinshasa,1
C07856,34,Female,Likasi,1
C07857,63,Male,Matadi,4
C07858,67,Female,Kananga,3
C07859,19,Female,Kolwezi,1
C07860,53,Male,Goma,4
C07861,67,Male,Goma,2
C07862,24,Male,Kolwezi,3
C07863,30,Male,Kolwezi,1
C07864,32,Female,Kolwezi,1
C07865,42,Female,Kinshasa,2
C07866,40,Female,Kolwezi,1
C07867,39,Female,Kolwezi,2
C07868,43,Female,Lubumbashi,2
C07869,50,Female,Bukavu,1
C07870,28,Male,Kisangani,1
C07871,27,Female,Kolwezi,4
C07872,42,Female,Lubumbashi,1
C07873,54,Male,Matadi,1
C07874,65,Female,Kisangani,2
C07875,60,Female,Kananga,2
C07876,55,Female,Kisangani,3
C07877,58,Male,Kinshasa,3
C07878,62,Male,Kolwezi,1
C07879,41,Female,Kisangani,1
C07880,57,Male,Matadi,3
C07881,63,Female,Kinshasa,4
C07882,50,Female,Kolwezi,2
C07883,34,Female,Likasi,1
C07884,41,Male,Kisangani,1
C07885,54,Female,Kolwezi,1
C07886,19,Female,Likasi,3
C07887,49,Female,Kinshasa,1
C07888,41,Female,Mbuji-Mayi,1
C07889,26,Female,Bukavu,2
C07890,21,Male,Mbuji-Mayi,2
C07891,34,Female,Likasi,2
C07892,34,Male,Goma,2
C07893,67,Female,Bukavu,3
C07894,65,Male,Bukavu,1
C07895,47,Female,Matadi,2
C07896,57,Female,Matadi,1
C07897,28,Male,Kolwezi,1
C07898,38,Male,Kisangani,2
C07899,38,Female,Mbuji-Mayi,2
C07900,35,Male,Kananga,3
C07901,46,Male,Goma,2
C07902,41,Female,Kananga,3
C07903,27,Female,Kolwezi,2
C07904,62,Female,Likasi,2
C07905,34,Female,Bukavu,2
C07906,35,Female,Goma,1
C07907,59,Male,Kolwezi,1
C07908,65,Female,Goma,2
C07909,37,Male,Lubumbashi,1
C07910,54,Female,Mbuji-Mayi,2
C07911,62,Female,Matadi,2
C07912,35,Male,Mbuji-Mayi,4
C07913,34,Female,Kananga,3
C07914,26,Male,Goma,1
C07915,31,Male,Kinshasa,2
C07916,66,Male,Matadi,1
C07917,46,Female,Kananga,1
C07918,48,Female,Lubumbashi,3
C07919,21,Female,Lubumbashi,1
C07920,35,Female,Kinshasa,1
C07921,37,Female,Bukavu,4
C07922,64,Female,Goma,3
C07923,60,Male,Lubumbashi,3
C07924,61,Female,Matadi,3
C07925,26,Female,Kananga,3
C07926,30,Female,Kinshasa,1
C07927,32,Female,Bukavu,2
C07928,44,Male,Bukavu,2
C07929,32,Male,Kolwezi,1
C07930,45,Male,Kananga,3
C07931,54,Male,Matadi,2
C07932,36,Male,Lubumbashi,1
C07933,43,Female,Kolwezi,1
C07934,69,Male,Kisangani,1
C07935,43,Male,Matadi,3
C07936,42,Female,Goma,2
C07937,43,Female,Kananga,2
C07938,43,Male,Kinshasa,2
C07939,63,Female,Lubumbashi,2
C07940,45,Female,Kisangani,3
C07941,66,Male,Goma,2
C07942,35,Female,Kinshasa,4
C07943,49,Male,Lubumbashi,4
C07944,20,Male,Likasi,4
C07945,19,Female,Likasi,2
C07946,50,Male,Bukavu,4
C07947,59,Male,Kisangani,2
C07948,36,Female,Kisangani,3
C07949,34,Female,Likasi,4
C07950,61,Female,Kolwezi,4
C07951,50,Female,Kolwezi,3
C07952,29,Male,Bukavu,2
C07953,66,Female,Lubumbashi,1
C07954,20,Female,Kolwezi,1
C07955,60,Male,Kolwezi,3
C07956,66,Male,Mbuji-Mayi,1
C07957,43,Male,Mbuji-Mayi,2
C07958,52,Male,Matadi,2
C07959,25,Female,Mbuji-Mayi,2
C07960,69,Female,Lubumbashi,4
C07961,53,Male,Lubumbashi,2
C07962,24,Male,Mbuji-Mayi,3
C07963,63,Male,Goma,2
C07964,63,Male,Kinshasa,3
C07965,53,Female,Bukavu,1
C07966,33,Male,Lubumbashi,1
C07967,41,Female,Likasi,4
C07968,18,Male,Lubumbashi,2
C07969,66,Female,Matadi,2
C07970,42,Female,Lubumbashi,2
C07971,27,Female,Kisangani,1
C07972,33,Female,Likasi,2
C07973,33,Male,Kinshasa,1
C07974,25,Female,Lubumbashi,2
C07975,46,Male,Mbuji-Mayi,2
C07976,56,Female,Lubumbashi,2
C07977,45,Female,Bukavu,2
C07978,23,Male,Matadi,4
C07979,33,Male,Bukavu,2
C07980,37,Female,Kinshasa,3
C07981,33,Female,Kinshasa,2
C07982,24,Male,Kinshasa,2
C07983,58,Female,Matadi,1
C07984,31,Male,Bukavu,1
C07985,60,Male,Kolwezi,2
C07986,43,Male,Kisangani,1
C07987,43,Female,Kinshasa,3
C07988,31,Female,Goma,2
C07989,24,Male,Bukavu,3
C07990,50,Male,Bukavu,4
C07991,43,Male,Mbuji-Mayi,1
C07992,62,Male,Kananga,1
C07993,37,Female,Kananga,2
C07994,20,Male,Likasi,1
C07995,69,Female,Matadi,1
C07996,21,Male,Kinshasa,3
C07997,43,Female,Mbuji-Mayi,4
C07998,28,Female,Kinshasa,3
C07999,19,Female,Kinshasa,2
C08000,31,Female,Mbuji-Mayi,2
C08001,61,Female,Mbuji-Mayi,2
C08002,47,Male,Kisangani,2
C08003,66,Male,Lubumbashi,2
C08004,29,Female,Kananga,1
C08005,43,Male,Lubumbashi,4
C08006,61,Male,Likasi,3
C08007,50,Male,Mbuji-Mayi,2
C08008,30,Male,Matadi,4
C08009,31,Male,Likasi,1
C08010,41,Male,Mbuji-Mayi,1
C08011,51,Male,Lubumbashi,3
C08012,61,Female,Kolwezi,4
C08013,43,Male,Kolwezi,2
C08014,38,Male,Kananga,1
C08015,45,Male,Goma,3
C08016,65,Female,Matadi,1
C08017,53,Female,Kinshasa,2
C08018,57,Male,Bukavu,1
C08019,19,Female,Likasi,4
C08020,59,Female,Mbuji-Mayi,2
C08021,26,Male,Kolwezi,3
C08022,40,Female,Goma,1
C08023,32,Male,Matadi,1
C08024,30,Female,Matadi,4
C08025,40,Male,Kolwezi,1
C08026,34,Female,Bukavu,2
C08027,65,Male,Goma,1
C08028,19,Male,Kisangani,3
C08029,37,Female,Bukavu,1
C08030,37,Male,Lubumbashi,2
C08031,63,Male,Matadi,2
C08032,20,Female,Goma,2
C08033,29,Male,Kolwezi,1
C08034,57,Male,Matadi,3
C08035,19,Female,Bukavu,2
C08036,53,Male,Kinshasa,1
C08037,31,Female,Kinshasa,2
C08038,33,Male,Matadi,4
C08039,36,Female,Goma,1
C08040,51,Female,Goma,2
C08041,61,Male,Likasi,3
C08042,63,Female,Lubumbashi,1
C08043,23,Male,Likasi,1
C08044,30,Male,Likasi,2
C08045,53,Female,Lubumbashi,3
C08046,39,Male,Kolwezi,1
C08047,35,Male,Kinshasa,3
C08048,29,Female,Kolwezi,2
C08049,69,Male,Likasi,1
C08050,47,Male,Goma,2
C08051,68,Female,Lubumbashi,4
C08052,57,Male,Bukavu,1
C08053,24,Male,Mbuji-Mayi,2
C08054,49,Female,Mbuji-Mayi,2
C08055,65,Male,Kananga,1
C08056,36,Male,Matadi,1
C08057,23,Female,Kisangani,1
C08058,37,Male,Kisangani,1
C08059,44,Male,Bukavu,1
C08060,60,Female,Kananga,3
C08061,54,Female,Kinshasa,4
C08062,65,Male,Bukavu,1
C08063,24,Male,Likasi,2
C08064,22,Female,Bukavu,1
C08065,28,Male,Mbuji-Mayi,1
C08066,32,Male,Kisangani,1
C08067,20,Male,Kinshasa,1
C08068,22,Female,Matadi,4
C08069,40,Male,Likasi,1
C08070,54,Male,Matadi,2
C08071,26,Female,Mbuji-Mayi,1
C08072,32,Female,Kananga,1
C08073,20,Female,Matadi,3
C08074,46,Male,Kananga,1
C08075,23,Male,Likasi,4
C08076,34,Female,Kisangani,1
C08077,43,Male,Goma,2
C08078,38,Male,Bukavu,4
C08079,25,Male,Kolwezi,1
C08080,38,Male,Kinshasa,2
C08081,28,Female,Lubumbashi,3
C08082,55,Female,Lubumbashi,1
C08083,25,Male,Likasi,2
C08084,59,Female,Bukavu,1
C08085,41,Male,Bukavu,1
C08086,52,Male,Bukavu,1
C08087,31,Female,Kinshasa,4
C08088,31,Female,Kisangani,1
C08089,27,Male,Goma,1
C08090,29,Male,Bukavu,2
C08091,55,Male,Kolwezi,1
C08092,61,Male,Goma,2
C08093,63,Female,Kinshasa,1
C08094,51,Female,Bukavu,3
C08095,58,Male,Likasi,2
C08096,27,Male,Kinshasa,1
C08097,34,Female,Goma,1
C08098,34,Male,Kananga,2
C08099,20,Female,Kananga,3
C08100,48,Male,Likasi,1
C08101,68,Female,Matadi,1
C08102,18,Male,Lubumbashi,1
C08103,29,Male,Likasi,2
C08104,56,Male,Kananga,4
C08105,21,Female,Likasi,1
C08106,59,Female,Mbuji-Mayi,1
C08107,30,Male,Kananga,1
C08108,51,Male,Kisangani,1
C08109,59,Male,Bukavu,2
C08110,38,Male,Kisangani,4
C08111,39,Female,Matadi,1
C08112,21,Female,Likasi,3
C08113,35,Female,Mbuji-Mayi,1
C08114,22,Male,Kananga,3
C08115,36,Male,Bukavu,2
C08116,19,Female,Mbuji-Mayi,1
C08117,29,Male,Mbuji-Mayi,4
C08118,34,Female,Kisangani,1
C08119,27,Female,Lubumbashi,2
C08120,51,Female,Goma,3
C08121,23,Female,Lubumbashi,1
C08122,25,Male,Likasi,2
C08123,68,Female,Likasi,3
C08124,28,Male,Lubumbashi,4
C08125,29,Female,Goma,3
C08126,26,Female,Kananga,1
C08127,19,Female,Mbuji-Mayi,2
C08128,25,Female,Mbuji-Mayi,3
C08129,28,Male,Lubumbashi,2
C08130,53,Male,Lubumbashi,3
C08131,27,Male,Kinshasa,1
C08132,38,Male,Goma,1
C08133,37,Female,Kisangani,2
C08134,65,Male,Mbuji-Mayi,4
C08135,25,Male,Kisangani,2
C08136,53,Female,Bukavu,4
C08137,46,Male,Kananga,4
C08138,59,Male,Lubumbashi,4
C08139,29,Male,Kinshasa,4
C08140,31,Male,Kinshasa,3
C08141,65,Female,Likasi,3
C08142,67,Female,Bukavu,2
C08143,38,Male,Kananga,1
C08144,39,Female,Kananga,1
C08145,38,Male,Matadi,1
C08146,61,Male,Lubumbashi,1
C08147,67,Male,Likasi,1
C08148,47,Female,Goma,4
C08149,56,Female,Goma,2
C08150,37,Female,Kolwezi,1
C08151,41,Female,Kananga,3
C08152,40,Female,Kisangani,2
C08153,24,Female,Bukavu,1
C08154,26,Male,Kinshasa,3
C08155,18,Female,Lubumbashi,1
C08156,43,Male,Bukavu,2
C08157,55,Male,Mbuji-Mayi,1
C08158,55,Female,Matadi,2
C08159,61,Male,Kinshasa,3
C08160,39,Male,Bukavu,1
C08161,61,Male,Bukavu,4
C08162,27,Female,Matadi,1
C08163,23,Female,Bukavu,2
C08164,34,Male,Likasi,4
C08165,68,Female,Kinshasa,4
C08166,67,Male,Mbuji-Mayi,1
C08167,55,Female,Kinshasa,1
C08168,41,Male,Matadi,3
C08169,68,Male,Mbuji-Mayi,1
C08170,27,Female,Goma,2
C08171,25,Female,Lubumbashi,3
C08172,38,Female,Kananga,2
C08173,23,Female,Goma,1
C08174,38,Female,Likasi,2
C08175,56,Male,Kinshasa,4
C08176,41,Male,Mbuji-Mayi,2
C08177,50,Male,Lubumbashi,3
C08178,35,Female,Lubumbashi,1
C08179,45,Female,Matadi,1
C08180,69,Male,Matadi,1
C08181,49,Male,Matadi,2
C08182,29,Male,Kisangani,1
C08183,65,Male,Kinshasa,2
C08184,59,Female,Kolwezi,3
C08185,44,Male,Likasi,3
C08186,27,Female,Bukavu,1
C08187,63,Male,Likasi,3
C08188,69,Female,Kananga,2
C08189,59,Female,Matadi,1
C08190,49,Female,Kananga,1
C08191,59,Female,Likasi,2
C08192,43,Male,Kisangani,1
C08193,42,Male,Kananga,1
C08194,28,Male,Kinshasa,1
C08195,40,Female,Mbuji-Mayi,1
C08196,51,Male,Kolwezi,4
C08197,69,Male,Kolwezi,3
C08198,57,Male,Likasi,2
C08199,40,Female,Bukavu,4
C08200,46,Female,Matadi,2
C08201,48,Female,Likasi,3
C08202,24,Male,Kananga,1
C08203,57,Male,Kisangani,2
C08204,50,Male,Mbuji-Mayi,1
C08205,38,Female,Kolwezi,2
C08206,19,Male,Goma,1
C08207,35,Female,Kolwezi,1
C08208,64,Female,Mbuji-Mayi,1
C08209,50,Female,Kinshasa,1
C08210,54,Female,Kananga,3
C08211,51,Male,Lubumbashi,1
C08212,37,Male,Kisangani,3
C08213,52,Female,Bukavu,2
C08214,68,Male,Goma,2
C08215,67,Female,Likasi,1
C08216,35,Male,Matadi,4
C08217,63,Male,Matadi,1
C08218,41,Female,Matadi,2
C08219,25,Female,Goma,2
C08220,47,Female,Mbuji-Mayi,2
C08221,61,Female,Bukavu,1
C08222,27,Male,Kolwezi,2
C08223,40,Female,Likasi,3
C08224,69,Male,Lubumbashi,3
C08225,66,Female,Bukavu,4
C08226,28,Male,Likasi,1
C08227,19,Female,Lubumbashi,1
C08228,43,Male,Kisangani,1
C08229,53,Male,Mbuji-Mayi,4
C08230,50,Male,Kisangani,1
C08231,64,Female,Mbuji-Mayi,2
C08232,30,Female,Kananga,4
C08233,57,Female,Kolwezi,2
C08234,42,Female,Kinshasa,2
C08235,21,Male,Kinshasa,1
C08236,59,Male,Mbuji-Mayi,2
C08237,36,Male,Kinshasa,4
C08238,35,Female,Goma,2
C08239,54,Male,Likasi,1
C08240,47,Male,Bukavu,1
C08241,36,Female,Kisangani,1
C08242,40,Female,Kananga,2
C08243,33,Male,Kolwezi,1
C08244,18,Female,Kolwezi,2
C08245,29,Female,Kananga,2
C08246,41,Female,Matadi,3
C08247,51,Female,Matadi,1
C08248,25,Male,Matadi,3
C08249,35,Male,Kananga,2
C08250,65,Male,Kinshasa,1
C08251,22,Male,Lubumbashi,4
C08252,43,Male,Kananga,1
C08253,47,Female,Kinshasa,2
C08254,30,Male,Bukavu,1
C08255,36,Male,Kananga,2
C08256,46,Female,Kisangani,2
C08257,20,Female,Kinshasa,1
C08258,43,Female,Kolwezi,2
C08259,57,Male,Mbuji-Mayi,2
C08260,29,Female,Mbuji-Mayi,3
C08261,19,Female,Kananga,1
C08262,28,Female,Kisangani,1
C08263,61,Male,Kisangani,2
C08264,45,Female,Mbuji-Mayi,1
C08265,35,Female,Kinshasa,2
C08266,30,Male,Bukavu,1
C08267,54,Female,Kananga,1
C08268,39,Male,Bukavu,3
C08269,29,Male,Matadi,3
C08270,19,Female,Lubumbashi,2
C08271,54,Male,Goma,3
C08272,24,Female,Matadi,3
C08273,43,Female,Likasi,2
C08274,43,Female,Kolwezi,4
C08275,41,Female,Goma,2
C08276,29,Male,Kolwezi,2
C08277,33,Female,Kananga,2
C08278,40,Female,Matadi,4
C08279,57,Female,Kisangani,1
C08280,26,Male,Mbuji-Mayi,1
C08281,49,Male,Mbuji-Mayi,1
C08282,32,Female,Bukavu,1
C08283,54,Male,Goma,1
C08284,30,Male,Likasi,3
C08285,22,Female,Matadi,2
C08286,28,Female,Mbuji-Mayi,1
C08287,27,Female,Kinshasa,3
C08288,69,Female,Kisangani,2
C08289,30,Female,Kolwezi,2
C08290,58,Male,Kananga,1
C08291,63,Female,Bukavu,3
C08292,67,Female,Goma,1
C08293,32,Female,Lubumbashi,1
C08294,59,Female,Mbuji-Mayi,1
C08295,24,Female,Bukavu,3
C08296,57,Male,Kinshasa,2
C08297,45,Female,Kinshasa,1
C08298,49,Male,Likasi,1
C08299,52,Female,Goma,2
C08300,32,Female,Likasi,2
C08301,65,Female,Goma,1
C08302,53,Male,Mbuji-Mayi,3
C08303,38,Female,Matadi,4
C08304,23,Female,Kananga,1
C08305,18,Female,Kolwezi,2
C08306,21,Female,Kolwezi,1
C08307,28,Female,Matadi,3
C08308,61,Female,Kinshasa,2
C08309,43,Female,Kisangani,1
C08310,54,Male,Kananga,3
C08311,40,Female,Mbuji-Mayi,3
C08312,46,Female,Matadi,1
C08313,38,Female,Kananga,1
C08314,65,Male,Kolwezi,1
C08315,62,Male,Kananga,2
C08316,62,Female,Goma,3
C08317,66,Male,Bukavu,2
C08318,44,Female,Goma,2
C08319,56,Female,Matadi,3
C08320,57,Male,Mbuji-Mayi,2
C08321,30,Female,Lubumbashi,2
C08322,40,Male,Likasi,2
C08323,33,Male,Likasi,3
C08324,47,Male,Lubumbashi,1
C08325,21,Female,Kananga,1
C08326,57,Female,Lubumbashi,1
C08327,33,Female,Likasi,3
C08328,48,Female,Kinshasa,2
C08329,59,Female,Kolwezi,1
C08330,42,Female,Likasi,4
C08331,61,Female,Likasi,4
C08332,29,Male,Kinshasa,4
C08333,43,Female,Likasi,1
C08334,54,Female,Kananga,3
C08335,65,Female,Kinshasa,1
C08336,50,Male,Kolwezi,1
C08337,45,Male,Mbuji-Mayi,1
C08338,26,Male,Goma,2
C08339,29,Female,Mbuji-Mayi,1
C08340,22,Male,Kinshasa,2
C08341,69,Male,Kinshasa,3
C08342,45,Female,Matadi,1
C08343,52,Female,Bukavu,1
C08344,22,Female,Bukavu,1
C08345,51,Male,Kinshasa,4
C08346,63,Female,Goma,1
C08347,51,Female,Matadi,2
C08348,30,Female,Lubumbashi,1
C08349,56,Female,Kisangani,3
C08350,59,Female,Goma,1
C08351,62,Female,Kinshasa,2
C08352,65,Male,Kinshasa,2
C08353,31,Female,Goma,3
C08354,28,Male,Kananga,1
C08355,59,Male,Matadi,2
C08356,55,Female,Kinshasa,1
C08357,21,Male,Kisangani,4
C08358,50,Male,Lubumbashi,2
C08359,24,Male,Mbuji-Mayi,2
C08360,58,Female,Kolwezi,2
C08361,25,Male,Kisangani,1
C08362,54,Male,Kolwezi,1
C08363,68,Male,Likasi,2
C08364,27,Male,Kananga,4
C08365,60,Female,Kisangani,1
C08366,32,Female,Bukavu,3
C08367,55,Male,Kananga,1
C08368,32,Female,Bukavu,4
C08369,22,Female,Lubumbashi,1
C08370,46,Male,Lubumbashi,1
C08371,36,Female,Lubumbashi,2
C08372,68,Female,Kananga,3
C08373,27,Male,Lubumbashi,3
C08374,29,Male,Goma,2
C08375,21,Female,Kolwezi,2
C08376,48,Female,Kolwezi,1
C08377,35,Female,Matadi,1
C08378,33,Female,Bukavu,1
C08379,57,Male,Kolwezi,2
C08380,53,Male,Kinshasa,2
C08381,42,Male,Kolwezi,3
C08382,40,Male,Kinshasa,3
C08383,29,Male,Matadi,1
C08384,51,Female,Likasi,3
C08385,53,Female,Kananga,1
C08386,54,Male,Kisangani,3
C08387,20,Male,Likasi,1
C08388,26,Male,Matadi,3
C08389,35,Female,Kolwezi,2
C08390,60,Female,Kolwezi,2
C08391,52,Female,Bukavu,2
C08392,51,Male,Kananga,1
C08393,58,Male,Matadi,1
C08394,31,Male,Lubumbashi,2
C08395,21,Male,Kisangani,3
C08396,46,Male,Likasi,1
C08397,58,Female,Goma,1
C08398,62,Male,Goma,2
C08399,67,Female,Goma,2
C08400,32,Female,Matadi,2
C08401,45,Female,Lubumbashi,3
C08402,59,Female,Mbuji-Mayi,2
C08403,33,Female,Goma,1
C08404,29,Male,Likasi,1
C08405,69,Male,Mbuji-Mayi,2
C08406,22,Male,Kisangani,2
C08407,51,Female,Bukavu,1
C08408,59,Female,Lubumbashi,4
C08409,18,Female,Bukavu,1
C08410,56,Female,Likasi,2
C08411,49,Female,Kananga,1
C08412,43,Female,Kananga,3
C08413,34,Male,Goma,3
C08414,65,Female,Likasi,1
C08415,44,Female,Bukavu,4
C08416,41,Male,Matadi,1
C08417,52,Female,Mbuji-Mayi,2
C08418,63,Male,Goma,3
C08419,59,Male,Mbuji-Mayi,3
C08420,56,Male,Kolwezi,4
