customer_id,month,data_gb,call_minutes,sms
C09768,2025-10-01,15.97,248.0,101.0
C09768,2025-11-01,6.41,274.0,135.0
C09768,2025-12-01,11.96,196.0,71.0
C09769,2024-01-01,14.18,410.0,108.0
C09769,2024-02-01,18.81,215.0,79.0
C09769,2024-03-01,11.49,257.0,120.0
C09769,2024-04-01,10.52,304.0,135.0
C09769,2024-05-01,14.69,232.0,106.0
C09769,2024-06-01,16.95,261.0,128.0
C09769,2024-07-01,15.54,191.0,87.0
C09769,2024-08-01,17.97,247.0,87.0
C09769,2024-09-01,19.42,270.0,67.0
C09769,2024-10-01,10.56,287.0,123.0
C09769,2024-11-01,8.89,237.0,116.0
C09769,2024-12-01,11.03,340.0,108.0
C09769,2025-01-01,12.74,222.0,100.0
C09769,2025-02-01,12.12,253.0,77.0
C09769,2025-03-01,12.07,139.0,87.0
C09769,2025-04-01,27.04,286.0,102.0
C09769,2025-05-01,14.06,317.0,67.0
C09769,2025-06-01,18.09,216.0,83.0
C09769,2025-07-01,7.31,213.0,91.0
C09769,2025-08-01,19.66,201.0,91.0
C09769,2025-09-01,14.75,320.0,118.0
C09769,2025-10-01,12.07,292.0,109.0
C09769,2025-11-01,13.33,269.0,133.0
C09769,2025-12-01,11.25,227.0,83.0
C09770,2024-01-01,19.12,170.0,119.0
C09770,2024-02-01,4.58,240.0,99.0
C09770,2024-03-01,16.69,342.0,80.0
C09770,2024-04-01,10.79,375.0,70.0
C09770,2024-05-01,15.21,309.0,39.0
C09770,2024-06-01,13.09,188.0,141.0
C09770,2024-07-01,17.09,256.0,83.0
C09770,2024-08-01,18.87,307.0,102.0
C09770,2024-09-01,14.51,100.0,76.0
C09770,2024-10-01,18.77,191.0,75.0
C09770,2024-11-01,9.83,254.0,107.0
C09770,2024-12-01,23.26,87.0,71.0
C09770,2025-01-01,12.63,325.0,112.0
C09770,2025-02-01,24.8,173.0,91.0
C09770,2025-03-01,9.86,269.0,106.0
C09770,2025-04-01,10.58,212.0,105.0
C09770,2025-05-01,13.59,274.0,102.0
C09770,2025-06-01,19.37,180.0,104.0
C09770,2025-07-01,11.8,247.0,114.0
C09770,2025-08-01,10.35,266.0,112.0
C09770,2025-09-01,11.04,327.0,106.0
C09770,2025-10-01,22.78,191.0,83.0
C09770,2025-11-01,17.83,258.0,86.0
C09770,2025-12-01,10.5,216.0,97.0
C09771,2024-01-01,4.34,117.0,48.0
C09771,2024-02-01,5.6,54.0,66.0
C09771,2024-03-01,5.3,100.0,64.0
C09771,2024-04-01,4.03,89.0,53.0
C09771,2024-05-01,4.58,125.0,35.0
C09771,2024-06-01,0.39,121.0,49.0
C09771,2024-07-01,8.3,85.0,57.0
C09771,2024-08-01,5.48,65.0,65.0
C09771,2024-09-01,4.21,115.0,49.0
C09771,2024-10-01,7.36,107.0,48.0
C09771,2024-11-01,5.19,84.0,60.0
C09771,2024-12-01,3.15,112.0,65.0
C09771,2025-01-01,6.31,95.0,45.0
C09771,2025-02-01,2.09,75.0,21.0
C09771,2025-03-01,5.74,90.0,62.0
C09771,2025-04-01,6.63,100.0,53.0
C09771,2025-05-01,3.08,96.0,54.0
C09771,2025-06-01,5.64,87.0,75.0
C09771,2025-07-01,6.11,108.0,48.0
C09771,2025-08-01,2.5,95.0,51.0
C09771,2025-09-01,6.74,94.0,70.0
C09771,2025-10-01,3.53,63.0,54.0
C09771,2025-11-01,3.03,55.0,66.0
C09771,2025-12-01,3.7,88.0,66.0
C09772,2024-01-01,4.13,46.0,44.0
C09772,2024-02-01,9.42,141.0,50.0
C09772,2024-03-01,4.1,111.0,61.0
C09772,2024-04-01,6.16,97.0,40.0
C09772,2024-05-01,0.94,66.0,39.0
C09772,2024-06-01,4.37,98.0,61.0
C09772,2024-07-01,6.28,110.0,54.0
C09772,2024-08-01,1.82,107.0,52.0
C09772,2024-09-01,5.23,100.0,70.0
C09772,2024-10-01,5.09,143.0,54.0
C09772,2024-11-01,4.16,126.0,52.0
C09772,2024-12-01,7.02,109.0,70.0
C09772,2025-01-01,4.85,97.0,40.0
C09772,2025-02-01,7.37,65.0,58.0
C09772,2025-03-01,0.0,85.0,62.0
C09772,2025-04-01,5.35,122.0,59.0
C09772,2025-05-01,1.4,93.0,63.0
C09772,2025-06-01,2.66,78.0,71.0
C09772,2025-07-01,0.0,90.0,54.0
C09772,2025-08-01,7.72,103.0,64.0
C09772,2025-09-01,5.36,94.0,40.0
C09772,2025-10-01,3.72,101.0,59.0
C09772,2025-11-01,7.79,95.0,48.0
C09772,2025-12-01,6.98,126.0,55.0
C09773,2024-01-01,3.34,70.0,60.0
C09773,2024-02-01,7.19,105.0,50.0
C09773,2024-03-01,3.93,89.0,44.0
C09773,2024-04-01,8.1,106.0,54.0
C09773,2024-05-01,7.61,109.0,37.0
C09773,2024-06-01,3.69,122.0,52.0
C09773,2024-07-01,3.92,85.0,23.0
C09773,2024-08-01,2.94,102.0,45.0
C09773,2024-09-01,3.17,75.0,33.0
C09773,2024-10-01,3.65,99.0,40.0
C09773,2024-11-01,7.22,83.0,45.0
C09773,2024-12-01,8.44,101.0,56.0
C09773,2025-01-01,8.67,90.0,60.0
C09773,2025-02-01,2.4,137.0,30.0
C09773,2025-03-01,8.38,96.0,51.0
C09773,2025-04-01,6.4,76.0,54.0
C09773,2025-05-01,7.37,98.0,43.0
C09773,2025-06-01,5.55,101.0,27.0
C09773,2025-07-01,8.06,97.0,51.0
C09773,2025-08-01,5.73,110.0,60.0
C09773,2025-09-01,4.09,84.0,44.0
C09773,2025-10-01,4.42,101.0,55.0
C09773,2025-11-01,6.13,113.0,53.0
C09773,2025-12-01,3.69,121.0,34.0
C09774,2024-01-01,19.76,411.0,123.0
C09774,2024-02-01,48.66,262.0,150.0
C09774,2024-03-01,22.54,488.0,151.0
C09774,2024-04-01,40.58,575.0,88.0
C09774,2024-05-01,37.44,525.0,197.0
C09774,2024-06-01,33.65,539.0,109.0
C09774,2024-07-01,42.19,397.0,174.0
C09774,2024-08-01,24.81,529.0,158.0
C09774,2024-09-01,29.98,550.0,146.0
C09774,2024-10-01,37.27,412.0,189.0
C09774,2024-11-01,41.6,431.0,201.0
C09774,2024-12-01,38.46,509.0,146.0
C09774,2025-01-01,34.42,578.0,156.0
C09774,2025-02-01,30.03,297.0,115.0
C09774,2025-03-01,34.62,507.0,136.0
C09774,2025-04-01,35.36,589.0,142.0
C09774,2025-05-01,54.3,482.0,172.0
C09774,2025-06-01,30.62,525.0,167.0
C09774,2025-07-01,33.53,417.0,167.0
C09774,2025-08-01,14.93,475.0,134.0
C09774,2025-09-01,30.48,394.0,125.0
C09774,2025-10-01,39.05,486.0,153.0
C09774,2025-11-01,32.14,476.0,181.0
C09774,2025-12-01,21.22,424.0,155.0
C09775,2024-01-01,11.98,314.0,48.0
C09775,2024-02-01,7.13,270.0,78.0
C09775,2024-03-01,18.15,304.0,120.0
C09775,2024-04-01,9.62,181.0,144.0
C09775,2024-05-01,4.73,282.0,101.0
C09775,2024-06-01,18.62,223.0,63.0
C09775,2024-07-01,17.43,215.0,93.0
C09775,2024-08-01,12.5,237.0,121.0
C09775,2024-09-01,12.05,267.0,90.0
C09775,2024-10-01,13.86,254.0,95.0
C09775,2024-11-01,20.57,241.0,152.0
C09775,2024-12-01,11.05,255.0,95.0
C09775,2025-01-01,15.43,280.0,106.0
C09775,2025-02-01,13.98,261.0,83.0
C09775,2025-03-01,8.27,220.0,83.0
C09775,2025-04-01,19.97,302.0,104.0
C09775,2025-05-01,12.03,223.0,84.0
C09775,2025-06-01,13.73,247.0,121.0
C09775,2025-07-01,25.33,182.0,101.0
C09775,2025-08-01,19.04,217.0,65.0
C09775,2025-09-01,16.19,230.0,127.0
C09775,2025-10-01,16.83,250.0,88.0
C09775,2025-11-01,13.14,291.0,112.0
C09775,2025-12-01,24.53,202.0,135.0
C09776,2024-01-01,9.33,247.0,102.0
C09776,2024-02-01,9.89,263.0,116.0
C09776,2024-03-01,16.36,215.0,99.0
C09776,2024-04-01,17.63,300.0,61.0
C09776,2024-05-01,11.14,211.0,112.0
C09776,2024-06-01,17.91,309.0,107.0
C09776,2024-07-01,15.16,247.0,114.0
C09776,2024-08-01,16.32,290.0,112.0
C09776,2024-09-01,21.7,328.0,111.0
C09776,2024-10-01,13.45,231.0,131.0
C09776,2024-11-01,13.8,217.0,118.0
C09776,2024-12-01,16.21,174.0,118.0
C09776,2025-01-01,19.23,184.0,76.0
C09776,2025-02-01,14.75,260.0,77.0
C09776,2025-03-01,32.59,261.0,75.0
C09776,2025-04-01,12.14,223.0,76.0
C09776,2025-05-01,26.28,318.0,81.0
C09776,2025-06-01,9.81,295.0,86.0
C09776,2025-07-01,22.78,182.0,99.0
C09776,2025-08-01,18.54,313.0,118.0
C09776,2025-09-01,16.12,282.0,89.0
C09776,2025-10-01,10.47,247.0,112.0
C09776,2025-11-01,21.75,177.0,100.0
C09776,2025-12-01,14.62,159.0,68.0
C09777,2024-01-01,18.63,235.0,116.0
C09777,2024-02-01,10.1,231.0,151.0
C09777,2024-03-01,17.87,187.0,75.0
C09777,2024-04-01,14.91,211.0,111.0
C09777,2024-05-01,12.38,275.0,146.0
C09777,2024-06-01,7.07,198.0,111.0
C09777,2024-07-01,10.99,260.0,57.0
C09777,2024-08-01,18.37,240.0,100.0
C09777,2024-09-01,8.55,326.0,128.0
C09777,2024-10-01,12.89,296.0,108.0
C09777,2024-11-01,16.03,281.0,61.0
C09777,2024-12-01,15.58,203.0,89.0
C09777,2025-01-01,7.07,258.0,118.0
C09777,2025-02-01,15.06,208.0,115.0
C09777,2025-03-01,18.49,274.0,88.0
C09777,2025-04-01,13.42,204.0,103.0
C09777,2025-05-01,9.55,218.0,132.0
C09777,2025-06-01,24.68,241.0,78.0
C09777,2025-07-01,18.74,243.0,111.0
C09777,2025-08-01,19.99,246.0,38.0
C09777,2025-09-01,26.26,257.0,90.0
C09777,2025-10-01,13.83,204.0,81.0
C09777,2025-11-01,13.18,211.0,58.0
C09777,2025-12-01,14.16,266.0,132.0
C09778,2024-01-01,15.05,219.0,135.0
C09778,2024-02-01,10.29,314.0,111.0
C09778,2024-03-01,16.18,234.0,116.0
C09778,2024-04-01,11.97,357.0,125.0
C09778,2024-05-01,19.16,253.0,124.0
C09778,2024-06-01,15.91,316.0,104.0
C09778,2024-07-01,16.04,250.0,98.0
C09778,2024-08-01,15.92,247.0,105.0
C09778,2024-09-01,17.26,377.0,82.0
C09778,2024-10-01,23.11,262.0,73.0
C09778,2024-11-01,20.65,296.0,128.0
C09778,2024-12-01,14.57,301.0,142.0
C09778,2025-01-01,16.36,315.0,113.0
C09778,2025-02-01,13.59,155.0,113.0
C09778,2025-03-01,9.64,220.0,85.0
C09778,2025-04-01,6.45,257.0,77.0
C09778,2025-05-01,11.0,253.0,90.0
C09778,2025-06-01,17.86,187.0,84.0
C09778,2025-07-01,19.9,208.0,127.0
C09778,2025-08-01,13.41,247.0,103.0
C09778,2025-09-01,12.64,237.0,103.0
C09778,2025-10-01,14.59,207.0,84.0
C09778,2025-11-01,10.15,258.0,112.0
C09778,2025-12-01,20.92,244.0,73.0
C09779,2024-01-01,2.84,80.0,41.0
C09779,2024-02-01,4.7,127.0,33.0
C09779,2024-03-01,4.48,90.0,36.0
C09779,2024-04-01,9.54,91.0,54.0
C09779,2024-05-01,5.64,97.0,50.0
C09779,2024-06-01,7.55,70.0,62.0
C09779,2024-07-01,4.05,125.0,59.0
C09779,2024-08-01,8.88,75.0,61.0
C09779,2024-09-01,7.01,123.0,54.0
C09779,2024-10-01,2.56,93.0,60.0
C09779,2024-11-01,3.38,113.0,53.0
C09779,2024-12-01,4.4,68.0,56.0
C09779,2025-01-01,2.5,100.0,46.0
C09779,2025-02-01,5.38,92.0,45.0
C09779,2025-03-01,3.7,109.0,51.0
C09779,2025-04-01,5.29,137.0,55.0
C09779,2025-05-01,2.85,99.0,62.0
C09779,2025-06-01,1.42,132.0,62.0
C09779,2025-07-01,4.38,88.0,54.0
C09779,2025-08-01,1.86,94.0,42.0
C09779,2025-09-01,6.11,92.0,68.0
C09779,2025-10-01,6.61,83.0,39.0
C09779,2025-11-01,4.35,132.0,39.0
C09779,2025-12-01,8.24,139.0,41.0
C09780,2024-01-01,2.08,91.0,53.0
C09780,2024-02-01,3.14,103.0,50.0
C09780,2024-03-01,7.25,114.0,36.0
C09780,2024-04-01,6.01,112.0,43.0
C09780,2024-05-01,3.02,125.0,65.0
C09780,2024-06-01,5.48,99.0,58.0
C09780,2024-07-01,6.66,83.0,21.0
C09780,2024-08-01,5.46,99.0,70.0
C09780,2024-09-01,8.52,119.0,57.0
C09780,2024-10-01,5.62,78.0,76.0
C09780,2024-11-01,3.0,130.0,43.0
C09780,2024-12-01,2.62,75.0,31.0
C09780,2025-01-01,5.86,122.0,51.0
C09780,2025-02-01,3.92,89.0,41.0
C09780,2025-03-01,5.98,126.0,37.0
C09780,2025-04-01,3.0,91.0,43.0
C09780,2025-05-01,7.45,130.0,37.0
C09780,2025-06-01,1.45,62.0,62.0
C09780,2025-07-01,4.02,105.0,56.0
C09780,2025-08-01,5.19,84.0,68.0
C09780,2025-09-01,7.54,81.0,67.0
C09780,2025-10-01,6.37,103.0,33.0
C09780,2025-11-01,6.19,100.0,58.0
C09780,2025-12-01,2.59,111.0,41.0
C09781,2024-01-01,33.21,659.0,117.0
C09781,2024-02-01,40.1,575.0,211.0
C09781,2024-03-01,33.56,516.0,180.0
C09781,2024-04-01,36.33,568.0,194.0
C09781,2024-05-01,47.11,423.0,159.0
C09781,2024-06-01,29.74,354.0,189.0
C09781,2024-07-01,35.87,558.0,127.0
C09781,2024-08-01,40.14,430.0,176.0
C09781,2024-09-01,35.9,520.0,109.0
C09781,2024-10-01,30.39,372.0,131.0
C09781,2024-11-01,47.66,482.0,169.0
C09781,2024-12-01,49.08,595.0,116.0
C09781,2025-01-01,52.86,508.0,174.0
C09781,2025-02-01,32.57,470.0,144.0
C09781,2025-03-01,29.96,386.0,111.0
C09781,2025-04-01,37.0,375.0,130.0
C09781,2025-05-01,42.3,412.0,216.0
C09781,2025-06-01,40.82,492.0,121.0
C09781,2025-07-01,38.49,360.0,162.0
C09781,2025-08-01,32.61,494.0,211.0
C09781,2025-09-01,33.86,426.0,149.0
C09781,2025-10-01,23.27,480.0,211.0
C09781,2025-11-01,19.05,432.0,142.0
C09781,2025-12-01,39.93,515.0,141.0
C09782,2024-01-01,13.3,301.0,107.0
C09782,2024-02-01,6.55,195.0,126.0
C09782,2024-03-01,11.09,328.0,107.0
C09782,2024-04-01,10.29,217.0,120.0
C09782,2024-05-01,15.95,224.0,85.0
C09782,2024-06-01,20.24,188.0,86.0
C09782,2024-07-01,20.46,197.0,145.0
C09782,2024-08-01,11.3,167.0,108.0
C09782,2024-09-01,10.17,344.0,101.0
C09782,2024-10-01,11.73,329.0,89.0
C09782,2024-11-01,24.99,283.0,83.0
C09782,2024-12-01,11.3,311.0,109.0
C09782,2025-01-01,12.7,244.0,129.0
C09782,2025-02-01,3.1,224.0,122.0
C09782,2025-03-01,5.07,220.0,107.0
C09782,2025-04-01,14.08,238.0,86.0
C09782,2025-05-01,14.01,299.0,80.0
C09782,2025-06-01,16.48,232.0,131.0
C09782,2025-07-01,17.89,212.0,99.0
C09782,2025-08-01,3.84,350.0,96.0
C09782,2025-09-01,14.63,227.0,104.0
C09782,2025-10-01,12.92,232.0,134.0
C09782,2025-11-01,14.18,274.0,100.0
C09782,2025-12-01,18.55,217.0,108.0
C09783,2024-01-01,4.88,309.0,87.0
C09783,2024-02-01,13.49,252.0,95.0
C09783,2024-03-01,7.59,294.0,89.0
C09783,2024-04-01,18.07,229.0,90.0
C09783,2024-05-01,18.51,301.0,67.0
C09783,2024-06-01,16.97,322.0,87.0
C09783,2024-07-01,7.79,228.0,121.0
C09783,2024-08-01,11.28,232.0,80.0
C09783,2024-09-01,24.91,209.0,85.0
C09783,2024-10-01,19.59,209.0,126.0
C09783,2024-11-01,17.83,315.0,103.0
C09783,2024-12-01,13.9,222.0,102.0
C09783,2025-01-01,18.19,246.0,85.0
C09783,2025-02-01,14.78,248.0,114.0
C09783,2025-03-01,12.59,351.0,126.0
C09783,2025-04-01,7.89,234.0,113.0
C09783,2025-05-01,17.02,217.0,75.0
C09783,2025-06-01,16.92,263.0,127.0
C09783,2025-07-01,15.34,274.0,121.0
C09783,2025-08-01,25.98,285.0,87.0
C09783,2025-09-01,17.68,237.0,96.0
C09783,2025-10-01,13.89,191.0,84.0
C09783,2025-11-01,14.73,200.0,123.0
C09783,2025-12-01,11.4,242.0,91.0
C09784,2024-01-01,8.08,271.0,102.0
C09784,2024-02-01,18.77,299.0,90.0
C09784,2024-03-01,20.51,224.0,68.0
C09784,2024-04-01,7.42,232.0,118.0
C09784,2024-05-01,19.06,308.0,119.0
C09784,2024-06-01,15.24,259.0,98.0
C09784,2024-07-01,13.6,230.0,97.0
C09784,2024-08-01,17.31,316.0,116.0
C09784,2024-09-01,7.83,304.0,82.0
C09784,2024-10-01,9.96,153.0,77.0
C09784,2024-11-01,9.79,332.0,58.0
C09784,2024-12-01,9.53,318.0,123.0
C09784,2025-01-01,18.89,210.0,97.0
C09784,2025-02-01,16.46,329.0,100.0
C09784,2025-03-01,15.1,249.0,126.0
C09784,2025-04-01,10.96,286.0,95.0
C09784,2025-05-01,13.76,272.0,116.0
C09784,2025-06-01,8.43,178.0,124.0
C09784,2025-07-01,11.7,205.0,116.0
C09784,2025-08-01,13.32,229.0,62.0
C09784,2025-09-01,16.51,307.0,107.0
C09784,2025-10-01,16.23,264.0,89.0
C09784,2025-11-01,17.96,252.0,96.0
C09784,2025-12-01,14.06,225.0,116.0
C09785,2024-01-01,31.47,532.0,166.0
C09785,2024-02-01,31.18,460.0,149.0
C09785,2024-03-01,24.65,467.0,160.0
C09785,2024-04-01,32.82,369.0,165.0
C09785,2024-05-01,18.7,522.0,144.0
C09785,2024-06-01,27.73,420.0,158.0
C09785,2024-07-01,34.81,373.0,163.0
C09785,2024-08-01,21.6,646.0,142.0
C09785,2024-09-01,22.35,591.0,188.0
C09785,2024-10-01,25.16,497.0,116.0
C09785,2024-11-01,37.03,592.0,117.0
C09785,2024-12-01,47.63,552.0,143.0
C09785,2025-01-01,52.93,555.0,139.0
C09785,2025-02-01,42.18,631.0,221.0
C09785,2025-03-01,36.68,669.0,213.0
C09785,2025-04-01,36.54,401.0,152.0
C09785,2025-05-01,29.54,521.0,128.0
C09785,2025-06-01,42.22,443.0,169.0
C09785,2025-07-01,18.78,478.0,168.0
C09785,2025-08-01,32.22,575.0,152.0
C09785,2025-09-01,28.35,499.0,173.0
C09785,2025-10-01,38.01,539.0,148.0
C09785,2025-11-01,25.34,469.0,113.0
C09785,2025-12-01,42.27,624.0,155.0
C09786,2024-01-01,15.8,233.0,105.0
C09786,2024-02-01,17.16,248.0,106.0
C09786,2024-03-01,21.1,299.0,126.0
C09786,2024-04-01,17.35,261.0,85.0
C09786,2024-05-01,16.95,264.0,82.0
C09786,2024-06-01,11.02,241.0,83.0
C09786,2024-07-01,11.33,273.0,111.0
C09786,2024-08-01,16.34,261.0,93.0
C09786,2024-09-01,17.77,205.0,95.0
C09786,2024-10-01,1.94,204.0,92.0
C09786,2024-11-01,15.64,334.0,118.0
C09786,2024-12-01,11.12,319.0,80.0
C09786,2025-01-01,19.72,204.0,92.0
C09786,2025-02-01,16.07,220.0,118.0
C09786,2025-03-01,23.6,215.0,84.0
C09786,2025-04-01,15.46,244.0,79.0
C09786,2025-05-01,6.99,298.0,75.0
C09786,2025-06-01,9.65,258.0,105.0
C09786,2025-07-01,16.79,266.0,106.0
C09786,2025-08-01,22.27,304.0,136.0
C09786,2025-09-01,21.38,325.0,114.0
C09786,2025-10-01,11.69,215.0,101.0
C09786,2025-11-01,6.57,232.0,102.0
C09786,2025-12-01,16.59,270.0,99.0
C09787,2024-01-01,4.87,114.0,52.0
C09787,2024-02-01,7.19,92.0,48.0
C09787,2024-03-01,7.37,74.0,47.0
C09787,2024-04-01,2.61,76.0,52.0
C09787,2024-05-01,2.23,84.0,54.0
C09787,2024-06-01,8.14,79.0,52.0
C09787,2024-07-01,10.35,86.0,65.0
C09787,2024-08-01,3.48,132.0,44.0
C09787,2024-09-01,3.98,125.0,42.0
C09787,2024-10-01,5.83,99.0,50.0
C09787,2024-11-01,4.97,105.0,34.0
C09787,2024-12-01,4.25,105.0,42.0
C09787,2025-01-01,6.62,114.0,46.0
C09787,2025-02-01,5.02,118.0,38.0
C09787,2025-03-01,4.7,132.0,53.0
C09787,2025-04-01,6.76,59.0,60.0
C09787,2025-05-01,3.86,103.0,45.0
C09787,2025-06-01,3.57,106.0,57.0
C09787,2025-07-01,5.01,106.0,55.0
C09787,2025-08-01,5.78,108.0,55.0
C09787,2025-09-01,4.93,97.0,39.0
C09787,2025-10-01,4.28,131.0,66.0
C09787,2025-11-01,2.09,101.0,48.0
C09787,2025-12-01,3.1,85.0,36.0
C09788,2024-01-01,18.73,442.0,195.0
C09788,2024-02-01,23.16,542.0,182.0
C09788,2024-03-01,35.0,355.0,135.0
C09788,2024-04-01,41.5,467.0,200.0
C09788,2024-05-01,22.9,390.0,122.0
C09788,2024-06-01,39.95,652.0,148.0
C09788,2024-07-01,29.57,443.0,170.0
C09788,2024-08-01,22.22,467.0,170.0
C09788,2024-09-01,31.24,470.0,130.0
C09788,2024-10-01,22.32,452.0,114.0
C09788,2024-11-01,19.08,398.0,114.0
C09788,2024-12-01,31.26,455.0,190.0
C09788,2025-01-01,38.13,526.0,143.0
C09788,2025-02-01,43.85,449.0,138.0
C09788,2025-03-01,51.57,379.0,146.0
C09788,2025-04-01,37.78,527.0,186.0
C09788,2025-05-01,44.51,488.0,123.0
C09788,2025-06-01,53.76,574.0,145.0
C09788,2025-07-01,38.9,541.0,124.0
C09788,2025-08-01,41.85,506.0,173.0
C09788,2025-09-01,47.68,488.0,107.0
C09788,2025-10-01,32.91,514.0,162.0
C09788,2025-11-01,16.67,485.0,133.0
C09788,2025-12-01,36.8,481.0,201.0
C09789,2024-01-01,7.18,100.0,45.0
C09789,2024-02-01,0.0,139.0,47.0
C09789,2024-03-01,6.43,93.0,44.0
C09789,2024-04-01,3.61,72.0,36.0
C09789,2024-05-01,6.04,95.0,63.0
C09789,2024-06-01,4.92,111.0,46.0
C09789,2024-07-01,6.03,120.0,57.0
C09789,2024-08-01,5.23,77.0,55.0
C09789,2024-09-01,4.49,90.0,27.0
C09789,2024-10-01,2.31,78.0,55.0
C09789,2024-11-01,2.56,102.0,58.0
C09789,2024-12-01,2.99,113.0,51.0
C09789,2025-01-01,2.29,77.0,61.0
C09789,2025-02-01,6.86,103.0,62.0
C09789,2025-03-01,3.68,134.0,46.0
C09789,2025-04-01,2.52,103.0,64.0
C09789,2025-05-01,6.36,39.0,37.0
C09789,2025-06-01,1.26,109.0,46.0
C09789,2025-07-01,8.08,114.0,56.0
C09789,2025-08-01,3.24,77.0,37.0
C09789,2025-09-01,8.32,85.0,61.0
C09789,2025-10-01,4.07,106.0,54.0
C09789,2025-11-01,3.36,121.0,37.0
C09789,2025-12-01,6.6,132.0,48.0
C09790,2024-01-01,8.37,92.0,57.0
C09790,2024-02-01,4.29,105.0,39.0
C09790,2024-03-01,8.01,103.0,53.0
C09790,2024-04-01,2.28,107.0,48.0
C09790,2024-05-01,3.44,84.0,50.0
C09790,2024-06-01,3.25,100.0,45.0
C09790,2024-07-01,3.08,98.0,62.0
C09790,2024-08-01,3.61,87.0,46.0
C09790,2024-09-01,6.55,125.0,48.0
C09790,2024-10-01,6.52,110.0,59.0
C09790,2024-11-01,6.24,112.0,65.0
C09790,2024-12-01,5.91,74.0,40.0
C09790,2025-01-01,7.03,105.0,58.0
C09790,2025-02-01,6.42,66.0,63.0
C09790,2025-03-01,6.87,84.0,55.0
C09790,2025-04-01,2.36,90.0,56.0
C09790,2025-05-01,8.13,120.0,53.0
C09790,2025-06-01,3.64,116.0,47.0
C09790,2025-07-01,4.43,99.0,49.0
C09790,2025-08-01,1.94,106.0,47.0
C09790,2025-09-01,4.51,98.0,41.0
C09790,2025-10-01,3.98,86.0,51.0
C09790,2025-11-01,5.67,114.0,52.0
C09790,2025-12-01,6.5,119.0,57.0
C09791,2024-01-01,4.98,95.0,41.0
C09791,2024-02-01,2.71,116.0,61.0
C09791,2024-03-01,5.34,95.0,48.0
C09791,2024-04-01,8.8,93.0,47.0
C09791,2024-05-01,5.29,120.0,45.0
C09791,2024-06-01,4.48,112.0,57.0
C09791,2024-07-01,8.16,93.0,23.0
C09791,2024-08-01,4.9,69.0,59.0
C09791,2024-09-01,4.03,127.0,58.0
C09791,2024-10-01,4.91,135.0,75.0
C09791,2024-11-01,6.24,119.0,53.0
C09791,2024-12-01,4.14,98.0,37.0
C09791,2025-01-01,5.33,122.0,57.0
C09791,2025-02-01,2.83,80.0,45.0
C09791,2025-03-01,5.85,103.0,45.0
C09791,2025-04-01,4.26,110.0,49.0
C09791,2025-05-01,4.6,97.0,57.0
C09791,2025-06-01,6.37,65.0,60.0
C09791,2025-07-01,3.83,78.0,49.0
C09791,2025-08-01,3.93,85.0,55.0
C09791,2025-09-01,2.26,107.0,63.0
C09791,2025-10-01,4.42,114.0,41.0
C09791,2025-11-01,6.28,107.0,57.0
C09791,2025-12-01,4.3,73.0,67.0
C09792,2024-01-01,46.72,474.0,161.0
C09792,2024-02-01,27.78,462.0,111.0
C09792,2024-03-01,37.44,578.0,151.0
C09792,2024-04-01,23.89,428.0,171.0
C09792,2024-05-01,35.86,529.0,111.0
C09792,2024-06-01,22.04,549.0,146.0
C09792,2024-07-01,43.05,549.0,137.0
C09792,2024-08-01,25.79,581.0,206.0
C09792,2024-09-01,32.57,420.0,156.0
C09792,2024-10-01,30.02,377.0,152.0
C09792,2024-11-01,33.63,526.0,128.0
C09792,2024-12-01,46.74,646.0,120.0
C09792,2025-01-01,42.23,463.0,151.0
C09792,2025-02-01,35.97,460.0,112.0
C09792,2025-03-01,28.56,408.0,112.0
C09792,2025-04-01,40.87,491.0,145.0
C09792,2025-05-01,36.21,565.0,151.0
C09792,2025-06-01,48.54,721.0,40.0
C09792,2025-07-01,37.22,488.0,239.0
C09792,2025-08-01,20.0,457.0,99.0
C09792,2025-09-01,27.92,511.0,155.0
C09792,2025-10-01,50.95,425.0,98.0
C09792,2025-11-01,36.95,416.0,156.0
C09792,2025-12-01,40.56,552.0,140.0
C09793,2024-01-01,28.23,585.0,147.0
C09793,2024-02-01,24.13,547.0,103.0
C09793,2024-03-01,35.98,556.0,142.0
C09793,2024-04-01,37.94,622.0,120.0
C09793,2024-05-01,22.23,636.0,142.0
C09793,2024-06-01,43.35,383.0,155.0
C09793,2024-07-01,37.33,493.0,163.0
C09793,2024-08-01,12.89,397.0,197.0
C09793,2024-09-01,25.26,503.0,103.0
C09793,2024-10-01,31.62,382.0,97.0
C09793,2024-11-01,33.35,470.0,154.0
C09793,2024-12-01,35.74,412.0,176.0
C09793,2025-01-01,54.02,503.0,203.0
C09793,2025-02-01,29.3,479.0,160.0
C09793,2025-03-01,32.96,395.0,150.0
C09793,2025-04-01,30.94,426.0,145.0
C09793,2025-05-01,47.91,433.0,157.0
C09793,2025-06-01,29.54,465.0,166.0
C09793,2025-07-01,35.43,556.0,182.0
C09793,2025-08-01,25.69,528.0,126.0
C09793,2025-09-01,42.63,665.0,183.0
C09793,2025-10-01,33.58,513.0,106.0
C09793,2025-11-01,34.26,574.0,184.0
C09793,2025-12-01,45.63,561.0,181.0
C09794,2024-01-01,42.24,660.0,176.0
C09794,2024-02-01,31.16,453.0,115.0
C09794,2024-03-01,39.01,402.0,135.0
C09794,2024-04-01,34.37,461.0,159.0
